24/06/2026,,,,,,,,,,,,,,,,
PROVEEDOR,IVA PROVEEDOR,FECHA RECEPCIÓN MERCADERÍA,COMPROBANTE,NÚMERO COMPROBANTE,TOTAL COMPROBANTE $,IVA $,TOTAL NETO IVA $,Ds Pago convenidos,VENCIMIENTO,FECHA PAGO,MONTO PAGO,PENDIENTE PAGO,ESTADO,FORMA PAGO,COMENTARIOS,Linea P&L
Carnicerías Integradas,"12,6%",15/05/2026,Factura A,68931,"$84.000,00","$10.584,00","$73.416,00",  10 ,25/05/2026,27/05/2026,"$84.000,00","$0,00",PAGADO,Transferencia,,CMV
Carnicerías Integradas,"12,6%",15/05/2026,Factura A,68939,"$106.800,00","$13.456,80","$93.343,20",  10 ,25/05/2026,27/05/2026,"$106.800,00","$0,00",PAGADO,Transferencia,,CMV
Over Clean,,15/05/2026,Remito,49236,"$293.780,40","$0,00","$293.780,40",  7 ,22/05/2026,22/05/2026,"$293.780,40","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Gastos Varios - Stock Mercadería Local,,16/05/0206,Remito,53915,"$3.700,00","$0,00","$3.700,00",  -   ,16/05/0206,16/05/2026,"$3.700,00","$0,00",PAGADO,Efectivo Local,crema de lche,CMV
Hielo Rosario,,16/05/2026,Remito,30791,"$72.000,00","$0,00","$72.000,00",  -   ,16/05/2026,16/05/2026,"$72.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Art. de Librería e imprenta,,16/05/2026,Sin comprobante,,"$10.000,00","$0,00","$10.000,00",  -   ,16/05/2026,16/05/2026,"$10.000,00","$0,00",PAGADO,Efectivo Local,imprecion/plsatificado carta pop up+ biromes local,Artículos de librería / Impresiones
Congelados Ros,"21,0%",16/05/2026,Factura A,3963,"$40.000,00","$8.400,00","$31.600,00",  7 ,23/05/2026,27/05/2026,"$40.000,00","$0,00",PAGADO,Transferencia,,CMV
Congelados Ros,"21,0%",16/05/2026,Factura A,3957,"$100.000,00","$21.000,00","$79.000,00",  7 ,23/05/2026,27/05/2026,"$100.000,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Cadetería / Delivery Growler,,16/05/2026,Sin comprobante,0,"$5.800,00","$0,00","$5.800,00",  -   ,16/05/2026,16/05/2026,"$5.800,00","$0,00",PAGADO,Efectivo Local,traslado cervezas,Logistica
Gastos Varios - Stock Mercadería Local,,16/05/2026,Remito,74562,"$4.000,00","$0,00","$4.000,00",  -   ,16/05/2026,16/05/0206,"$4.000,00","$0,00",VENCIDO,Efectivo Local,tomate y cebolla,CMV
Gastos Varios - Stock Mercadería Local,,16/05/2026,Ticket CF,74567,"$1.000,00","$0,00","$1.000,00",  -   ,16/05/2026,16/05/2026,"$1.000,00","$0,00",PAGADO,Efectivo Local,perejil,CMV
Cotar,"21,0%",17/05/2026,Remito,14950,"$15.600,00","$0,00","$15.600,00",  -   ,17/05/2026,17/05/2026,"$15.600,00","$0,00",PAGADO,Efectivo Local,,CMV
Cotar,"21,0%",17/05/2026,Remito,14950,"$4.400,00","$0,00","$4.400,00",  -   ,17/05/2026,17/05/2026,"$4.400,00","$0,00",PAGADO,Efectivo Local,CREMA DE LECHE,CMV
CCU,"21,0%",19/05/2026,Factura A,1127512,"$648.904,94","$136.270,04","$512.634,90",  -   ,19/05/2026,19/05/2026,"$648.904,94","$0,00",PAGADO,Mercado Pago,,CMV
La Distribuidora,"18,9%",18/05/2026,Factura A,8088,"$161.804,12","$30.580,98","$131.223,14",  15 ,2/06/2026,17/06/2026,"$161.804,12","$0,00",PAGADO,Posnet Proveedor,"71399,78 el 17/06",CMV
Carnicerías Integradas,"12,6%",19/05/2026,Factura A,69027,"$43.200,00","$5.443,20","$37.756,80",  10 ,29/05/2026,5/06/2026,"$43.200,00","$0,00",PAGADO,Transferencia,,CMV
CEPRO,"18,9%",18/05/2026,Factura A,241890,"$36.531,85","$6.904,52","$29.627,33",  15 ,2/06/2026,5/06/2026,"$36.531,85","$0,00",PAGADO,,,CMV
Fumigación,,19/05/2026,Sin comprobante,,"$55.000,00","$0,00","$55.000,00",  -   ,19/05/2026,19/05/2026,"$55.000,00","$0,00",PAGADO,Efectivo Local,FUMI-VAL 18/5,Mantenimiento
Cook express,"10,5%",19/05/2026,Factura A,85513,"$76.014,75","$7.981,55","$68.033,20",  60 ,18/07/2026,27/05/2026,"$76.014,75","$0,00",PAGADO,Transferencia,,CMV
Cotar,"21,0%",21/05/2026,Sin comprobante,,"$15.600,00","$0,00","$15.600,00",  -   ,21/05/2026,21/05/2026,"$15.600,00","$0,00",PAGADO,Efectivo Local,Pack Mamá Mecha,CMV
Gastos Varios - Stock Mercadería Local,,21/05/2026,Sin comprobante,,"$4.000,00","$0,00","$4.000,00",  -   ,21/05/2026,21/05/2026,"$4.000,00","$0,00",PAGADO,Efectivo Local,Polenta,CMV
Rosario Gas,"21,0%",22/05/2026,Factura A,,"$167.500,00","$35.175,00","$132.325,00",  -   ,22/05/2026,22/05/2026,"$167.500,00","$0,00",PAGADO,Transferencia,,"Servicios, Seguros & Tasas"
Hielo Rosario,,22/05/2026,Remito,31821,"$48.000,00","$0,00","$48.000,00",  -   ,22/05/2026,22/05/2026,"$48.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Paico,,22/05/2026,Remito,648405,"$55.600,00","$0,00","$55.600,00",  7 ,29/05/2026,29/05/2026,"$55.600,00","$0,00",PAGADO,,,CMV
CCU,"21,0%",22/05/2026,Factura A,1129536,"$198.485,33","$41.681,92","$156.803,41",  -   ,22/05/2026,22/05/2026,"$198.485,33","$0,00",PAGADO,Mercado Pago,,CMV
Vines & Co.,"21,0%",22/05/2026,Factura A,26366,"$114.635,21","$24.073,39","$90.561,82",  21 ,12/06/2026,15/06/2026,"$114.635,21","$0,00",PAGADO,Posnet Proveedor,,CMV
Over Clean,,22/05/2026,Remito,49367,"$139.397,57","$0,00","$139.397,57",  7 ,29/05/2026,29/05/2026,"$139.397,57","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Embotelladora del Atlantico (Coca Cola),"21,0%",22/05/2026,Factura A,29861,"$128.096,95","$26.900,36","$101.196,59",  -   ,22/05/2026,22/05/2026,"$128.096,95","$0,00",PAGADO,Transferencia,,CMV
La Distribuidora,"18,9%",22/05/2026,Factura A,8109,"$88.067,24","$16.644,71","$71.422,53",  15 ,6/06/2026,17/06/2026,"$88.067,24","$0,00",PAGADO,Posnet Proveedor,,CMV
CEPRO,"18,9%",22/05/2026,Factura A,242476,"$52.147,86","$9.855,95","$42.291,91",  15 ,6/06/2026,5/06/2026,"$52.147,86","$0,00",PAGADO,,,CMV
Congelados Ros,"21,0%",22/05/2026,Factura A,4001,"$49.000,00","$10.290,00","$38.710,00",  7 ,29/05/2026,4/06/2026,"$49.000,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Descartables y Limpieza,,22/05/2026,Remito,8338,"$1.500,00","$0,00","$1.500,00",  -   ,22/05/2026,22/05/2026,"$1.500,00","$0,00",PAGADO,Efectivo Local,esponja,"Limpieza, Descartables y Bazar"
Gastos Varios - Stock Mercadería Local,,22/05/2026,Ticket CF,196596,"$4.500,00","$0,00","$4.500,00",  -   ,22/05/2026,22/05/2026,"$4.500,00","$0,00",PAGADO,Efectivo Local,MORTADELA,CMV
Cook express,"10,5%",22/05/2026,Factura A,85685,"$70.484,00","$7.400,82","$63.083,18",  60 ,21/07/2026,27/05/2026,"$70.484,00","$0,00",PAGADO,Transferencia,,CMV
Hielo Rosario,,23/05/2026,Remito,31832,"$40.000,00","$0,00","$40.000,00",  -   ,23/05/2026,23/05/2026,"$40.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",23/05/2026,Factura A,85728,"$37.850,00","$3.974,25","$33.875,75",  60 ,22/07/2026,24/06/2026,"$37.850,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Stock Mercadería Local,,23/05/2026,Ticket CF,196705,"$1.500,00","$0,00","$1.500,00",  -   ,23/05/2026,23/05/2026,"$1.500,00","$0,00",PAGADO,Efectivo Local,MORTADELA,CMV
La Distribuidora,"18,9%",26/05/2026,Factura A,8121,"$292.992,16","$55.375,52","$237.616,64",  15 ,10/06/2026,17/06/2026,"$292.992,16","$0,00",PAGADO,Posnet Proveedor,,CMV
CCU,"21,0%",26/05/2026,Factura A,1130688,"$274.446,59","$57.633,78","$216.812,81",  -   ,26/05/2026,26/05/2026,"$274.446,59","$0,00",PAGADO,,,CMV
Carnicerías Integradas,"12,6%",26/05/2026,Factura A,69237,"$115.000,00","$14.490,00","$100.510,00",  10 ,5/06/2026,12/06/2026,"$115.000,00","$0,00",PAGADO,Transferencia,,CMV
Cabrales,"21,0%",24/04/2026,Factura A,111133,"$261.258,02","$54.864,18","$206.393,84",  30 ,24/05/2026,8/06/2026,"$261.258,02","$0,00",PAGADO,Mercado Pago,,CMV
Cotar,"21,0%",26/05/2026,Remito,33912,"$15.600,00","$0,00","$15.600,00",  -   ,26/05/2026,26/05/2026,"$15.600,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Stock Mercadería Local,,26/05/2026,Ticket CF,69,"$3.628,50","$0,00","$3.628,50",  -   ,26/05/2026,26/05/2026,"$3.628,50","$0,00",PAGADO,Efectivo Local,VERDEO Y PIMIENTO,CMV
Cook express,"10,5%",26/05/2026,Factura A,85844,"$91.538,00","$9.611,49","$81.926,51",  60 ,25/07/2026,24/06/2026,"$91.538,00","$0,00",PAGADO,Transferencia,,CMV
Nicola Cucina,,23/05/2026,Factura C,238,"$30.000,00","$0,00","$30.000,00",  -   ,23/05/2026,23/05/2026,"$30.000,00","$0,00",PAGADO,Transferencia,,CMV
Hielo Rosario,,27/05/2026,Remito,17089,"$80.000,00","$0,00","$80.000,00",  -   ,27/05/2026,27/05/2026,"$80.000,00","$0,00",PAGADO,Efectivo Local,10 bolsas,CMV
Vines & Co.,"21,0%",29/05/2026,Factura A,26494,"$476.766,36","$100.120,94","$376.645,42",  21 ,19/06/2026,22/06/2026,"$476.766,36","$0,00",PAGADO,Posnet Proveedor,"254107,11 el 22/06",CMV
Carnicerías Integradas,"12,6%",29/05/2026,Factura A,69364,"$156.500,00","$19.719,00","$136.781,00",  10 ,8/06/2026,12/06/2026,"$156.500,00","$0,00",PAGADO,Transferencia,,CMV
CCU,"21,0%",29/05/2026,Factura A,1132935,"$24.781,44","$5.204,10","$19.577,34",  -   ,29/05/2026,28/05/2026,"$24.781,44","$0,00",PAGADO,Mercado Pago,QR,CMV
CCU,"21,0%",29/05/2026,Factura A,1132936,"$1.077.540,07","$226.283,41","$851.256,66",  -   ,29/05/2026,28/05/2026,"$1.077.540,07","$0,00",PAGADO,Mercado Pago,QR,CMV
Agustín Ariel Pujol,"10,5%",29/05/2026,Remito,705723,"$28.000,00","$0,00","$28.000,00",  30 ,28/06/2026,,,"$28.000,00",Pendiente Pago,,,CMV
CEPRO,"18,9%",29/05/2026,Factura A,243483,"$58.006,60","$10.963,25","$47.043,35",  15 ,13/06/2026,12/06/2026,"$58.006,60","$0,00",PAGADO,Transferencia,,CMV
Paico,,29/05/2026,Remito,648422,"$84.150,00","$0,00","$84.150,00",  7 ,5/06/2026,5/06/2026,"$84.150,00","$0,00",PAGADO,Transferencia,,CMV
Distribuidora ALCORTA,"21,0%",29/05/2026,Factura A,24907,"$54.215,04","$11.385,16","$42.829,88",  14 ,12/06/2026,19/06/2026,"$54.215,04","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",29/05/2026,Factura A,86032,"$62.275,00","$6.538,88","$55.736,13",  60 ,28/07/2026,24/06/2026,"$62.275,00","$0,00",PAGADO,Transferencia,,CMV
Over Clean,,29/05/2026,Remito,49526,"$164.856,53","$0,00","$164.856,53",  7 ,5/06/2026,5/06/2026,"$164.856,53","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Over Clean,,29/05/2026,Remito,49544,"$38.823,81","$0,00","$38.823,81",  7 ,5/06/2026,5/06/2026,"$38.823,81","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Gastos Varios - Descartables y Limpieza,,29/05/2026,Ticket CF,5858,"$3.000,00","$0,00","$3.000,00",  -   ,29/05/2026,29/05/2026,"$3.000,00","$0,00",PAGADO,Efectivo Local,ESPONJAS,"Limpieza, Descartables y Bazar"
Gastos Varios - Cadetería / Delivery Growler,,29/05/2026,Sin comprobante,,"$3.700,00","$0,00","$3.700,00",  -   ,29/05/2026,29/05/2026,"$3.700,00","$0,00",PAGADO,Efectivo Local,traslado cocas,Logistica
Hielo Rosario,,30/05/2026,Remito,17229,"$32.000,00","$0,00","$32.000,00",  -   ,30/05/2026,30/05/2026,"$32.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Cadetería / Delivery Growler,,30/05/2026,Sin comprobante,,"$4.400,00","$0,00","$4.400,00",  -   ,30/05/2026,30/05/2026,"$4.400,00","$0,00",PAGADO,Efectivo Local,,Logistica
Gastos Varios - Stock Mercadería Local,,30/05/2026,Remito,74774,"$6.000,00","$0,00","$6.000,00",  -   ,30/05/2026,30/05/2026,"$6.000,00","$0,00",PAGADO,Efectivo Local,paltas,CMV
Gastos Varios - Cadetería / Delivery Growler,,30/05/2026,Sin comprobante,,"$3.700,00","$0,00","$3.700,00",  -   ,30/05/2026,30/05/2026,"$3.700,00","$0,00",PAGADO,Efectivo Local,uber individuales y parafinados,Logistica
Gastos Varios - Stock Mercadería Local,,30/05/2026,Ticket CF,55870,"$1.140,01","$0,00","$1.140,01",  -   ,30/05/2026,30/05/2026,"$1.140,01","$0,00",PAGADO,Efectivo Local,ARVEJAS,CMV
Cotar,"21,0%",30/05/2026,Remito,33923,"$3.600,00","$0,00","$3.600,00",  -   ,30/05/2026,30/05/2026,"$3.600,00","$0,00",PAGADO,Efectivo Local,YOGURT GRIEGO,CMV
Cook express,"10,5%",31/05/2026,Factura A,86093,"$28.865,00","$3.030,83","$25.834,18",  60 ,30/07/2026,24/06/2026,"$28.865,00","$0,00",PAGADO,Transferencia,,CMV
Cotar,"21,0%",31/05/2026,Remito,33924,"$7.200,00","$0,00","$7.200,00",  -   ,31/05/2026,31/05/2026,"$7.200,00","$0,00",PAGADO,Efectivo Local,YOGURT,CMV
Cotar,"21,0%",31/05/2026,Remito,33924,"$15.600,00","$0,00","$15.600,00",  -   ,31/05/2026,31/05/2026,"$15.600,00","$0,00",PAGADO,Efectivo Local,LECHE,CMV
Safyta,,2/06/2026,Remito,9356,"$20.800,00","$0,00","$20.800,00",  -   ,2/06/2026,2/06/2026,"$20.800,00","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",2/06/2026,Factura A,1134776,"$784.780,00","$164.803,80","$619.976,20",  -   ,2/06/2026,2/06/2026,"$784.780,00","$0,00",PAGADO,Mercado Pago,,CMV
Nueve Seis Nueve,,2/06/2026,Remito,79771,"$22.999,98","$0,00","$22.999,98",  -   ,2/06/2026,,,"$22.999,98",VENCIDO,,,CMV
La Distribuidora,"18,9%",2/06/2026,Factura A,8168,"$197.644,33","$37.354,78","$160.289,55",  15 ,17/06/2026,17/06/2026,"$197.644,33","$0,00",PAGADO,Posnet Proveedor,,CMV
Gastos Varios - Otros,,2/06/2026,Remito,498288,"45845,97","$0,00","$45.845,97",  -   ,2/06/2026,2/6/26,"45845,97","$0,00",PAGADO,Efectivo Local,botiquin para inspeccion,Gastos Varios
Rosario Gas,"21,0%",2/06/2026,Sin comprobante,,,"$0,00",,  -   ,2/06/2026,,,"$0,00",,,,"Servicios, Seguros & Tasas"
Gastos Varios - Cadetería / Delivery Growler,,2/06/2026,Sin comprobante,,"$3.600,00","$0,00","$3.600,00",  -   ,2/06/2026,2/06/2026,"$3.600,00","$0,00",PAGADO,Efectivo Local,TRASLADO CARTAS,Logistica
Gastos Varios - Art. de Librería e imprenta,,2/06/2026,Ticket CF,124719,"$11.400,00","$0,00","$11.400,00",  -   ,2/06/2026,2/06/2026,"$11.400,00","$0,00",PAGADO,Efectivo Local,ARTICULOS LIBRERIA,Artículos de librería / Impresiones
Gastos Varios - Mantenimiento Local,,2/06/2026,Sin comprobante,,"$10.000,00","$0,00","$10.000,00",  -   ,2/06/2026,2/06/2026,"$10.000,00","$0,00",PAGADO,Efectivo Local,COPIA LLAVES COMPLEJO,Mantenimiento
Gastos Varios - Stock Mercadería Local,,2/06/2026,Ticket CF,74828,"$3.700,00","$0,00","$3.700,00",  -   ,2/06/2026,2/06/2026,"$3.700,00","$0,00",PAGADO,Efectivo Local,PALTAS,CMV
Cabrales,"21,0%",3/06/2026,Factura A,115471,"$307.638,39","$64.604,06","$243.034,33",  30 ,3/07/2026,,,"$307.638,39",Pendiente Pago,,,CMV
Maururu,,4/06/2026,Remito,64639,"$66.300,00","$0,00","$66.300,00",  -   ,4/06/2026,4/06/2026,"$66.300,00","$0,00",PAGADO,Efectivo Local,sin tacc,CMV
Cook express,"10,5%",4/06/2026,Factura A,86333,"$36.813,00","$3.865,37","$32.947,64",  60 ,3/08/2026,24/06/2026,"$36.813,00","$0,00",PAGADO,Transferencia,,CMV
Congelados Ros,"21,0%",1/06/2026,Factura A,,"$49.000,00","$10.290,00","$38.710,00",  7 ,8/06/2026,4/06/2026,"$49.000,00","$0,00",PAGADO,Transferencia,,CMV
Congelados Ros,"21,0%",4/06/2026,Factura A,4157,"$109.000,00","$22.890,00","$86.110,00",  7 ,11/06/2026,19/06/2026,"$109.000,00","$0,00",PAGADO,,,CMV
Cook express,"10,5%",5/06/2026,Factura A,86404,"$99.554,80","$10.453,25","$89.101,55",  60 ,4/08/2026,24/06/2026,"$99.554,80","$0,00",PAGADO,Transferencia,,CMV
Embotelladora del Atlantico (Coca Cola),"21,0%",5/06/2026,Factura A,40459,"$197.000,00","$41.370,00","$155.630,00",  -   ,5/06/2026,5/06/2026,"$197.000,00","$0,00",PAGADO,Efectivo Local,,CMV
La Distribuidora,"18,9%",5/06/2026,Factura A,8176,"$207.949,61","$39.302,48","$168.647,13",  15 ,20/06/2026,22/06/2026,"$207.949,61","$0,00",PAGADO,Posnet Proveedor,,CMV
Over Clean,,5/06/2026,Remito,49667,"$109.642,74","$0,00","$109.642,74",  7 ,12/06/2026,12/06/2026,"$109.642,74","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Carnicerías Integradas,"12,6%",5/06/2026,Factura A,69621,"$73.000,00","$9.198,00","$63.802,00",  10 ,15/06/2026,24/06/2026,"$73.000,00","$0,00",PAGADO,Transferencia,,CMV
CCU,"21,0%",5/06/2026,Factura A,1136274,"$111.350,75","$23.383,66","$87.967,09",  -   ,5/06/2026,5/06/2026,"$111.350,75","$0,00",PAGADO,Mercado Pago,,CMV
Hielo Rosario,,5/06/2026,Remito,30119,"$64.000,00","$0,00","$64.000,00",  -   ,5/06/2026,5/06/2026,"$64.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Paico,,5/06/2026,Remito,648440,"$105.350,00","$0,00","$105.350,00",  7 ,12/06/2026,12/06/2026,"$105.350,00","$0,00",PAGADO,Transferencia,,CMV
Providencia,,5/06/2026,Remito,1222,"$36.000,00","$0,00","$36.000,00",  7 ,12/06/2026,12/06/2026,"$36.000,00","$0,00",PAGADO,Efectivo ADM,,CMV
Gin La Salvaje,,5/06/2026,Remito,488968,"$100.000,00","$0,00","$100.000,00",  -   ,5/06/2026,26/06/2026,"$100.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Cotar,"21,0%",5/06/2026,Remito,33934,"$15.600,00","$0,00","$15.600,00",  -   ,5/06/2026,5/06/2026,"$15.600,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Stock Mercadería Local,,5/06/2026,Ticket CF,74877,"$3.300,00","$0,00","$3.300,00",  -   ,5/06/2026,5/06/2026,"$3.300,00","$0,00",PAGADO,Efectivo Local,LIMON,CMV
Gastos Varios - Stock Mercadería Local,,5/06/2026,Sin comprobante,,"$1.100,00","$0,00","$1.100,00",  -   ,5/06/2026,5/06/2026,"$1.100,00","$0,00",PAGADO,Efectivo Local,HARINA,CMV
Panificación Ceres,,6/06/2026,Remito,606202617,"$10.500,00","$0,00","$10.500,00",  -   ,6/06/2026,6/06/2026,"$10.500,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",6/06/2026,Factura A,86437,"$54.489,00","$5.721,35","$48.767,66",  60 ,5/08/2026,24/06/2026,"$54.489,00","$0,00",PAGADO,Transferencia,,CMV
Hielo Rosario,,6/06/2026,Remito,30131,"$56.000,00","$0,00","$56.000,00",  -   ,6/06/2026,6/06/2026,"$56.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",7/06/2026,Sin comprobante,,"$18.009,00","$0,00","$18.009,00",  60 ,6/08/2026,24/06/2026,"$18.009,00","$0,00",PAGADO,Transferencia,pedido repedito no recibi !!,CMV
Cook express,"10,5%",7/06/2026,Factura A,86545,"$25.406,30","$2.667,66","$22.738,64",  60 ,6/08/2026,,,"$25.406,30",Pendiente Pago,,,CMV
Nicola Cucina,,8/06/2026,Factura C,239,"$250.000,00","$0,00","$250.000,00",  -   ,8/06/2026,19/06/2026,"$250.000,00","$0,00",PAGADO,Transferencia,,CMV
Vines & Co.,"21,0%",9/06/2026,Factura A,26676,"$776.384,02","$163.040,64","$613.343,38",  21 ,30/06/2026,29/06/2026,"$776.384,02","$0,00",PAGADO,Posnet Proveedor,"154355,51 EL 29/06",CMV
Carnicerías Integradas,"12,6%",9/06/2026,Factura A,69740,"$233.100,00","$29.370,60","$203.729,40",  10 ,19/06/2026,24/06/2026,"$233.100,00","$0,00",PAGADO,Transferencia,,CMV
La Distribuidora,"18,9%",9/06/2026,Factura A,8192,"$194.260,65","$36.715,26","$157.545,39",  15 ,24/06/2026,22/06/2026,"$194.260,65","$0,00",PAGADO,Posnet Proveedor,,CMV
Nueve Seis Nueve,,9/06/2026,Remito,80215,"$22.999,98","$0,00","$22.999,98",  -   ,9/06/2026,9/06/2026,"$22.999,98","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",9/06/2026,Factura A,1138155,"$480.449,40","$100.894,37","$379.555,03",  -   ,9/06/2026,9/06/2026,"$480.449,40","$0,00",PAGADO,Mercado Pago,,CMV
CCU,"21,0%",9/06/2026,Factura A,1138156,"$37.172,18","$7.806,16","$29.366,02",  -   ,9/06/2026,9/06/2026,"$37.172,18","$0,00",PAGADO,Mercado Pago,,CMV
Cotar,"21,0%",9/06/2026,Remito,33942,"$15.600,00","$0,00","$15.600,00",  -   ,9/06/2026,9/06/2026,"$15.600,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",9/06/2026,Factura A,86641,"$39.313,00","$4.127,87","$35.185,14",  60 ,8/08/2026,,,"$39.313,00",Pendiente Pago,,,CMV
Gastos Varios - Stock Mercadería Local,,11/06/2026,Remito,74974,"$7.000,00","$0,00","$7.000,00",  -   ,11/06/2026,11/06/2026,"$7.000,00","$0,00",PAGADO,Efectivo Local,tomates y albahaca,CMV
La Distribuidora,"18,9%",12/06/2026,Factura A,8209,"$78.106,47","$14.762,12","$63.344,35",  15 ,27/06/2026,22/06/2026,"$74.407,37","$3.699,10",PAGO PARCIAL,Posnet Proveedor,,CMV
Panificación Ceres,,12/06/2026,Remito,1206202619,"$5.000,00","$0,00","$5.000,00",  -   ,12/06/2026,12/6/2026,"$5.000,00","$0,00",PAGADO,Efectivo Local,panes prueba para tabla,CMV
CEPRO,"18,9%",12/6/2026,Factura A,245493,"$206.592,04","$39.045,90","$167.546,14",  15 ,27/06/2026,25/06/2026,"$206.592,04","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Otros,,12/06/2026,Remito,3026,"$37.000,00","$0,00","$37.000,00",  -   ,12/06/2026,12/06/2026,"$37.000,00","$0,00",PAGADO,Efectivo Local,,Gastos Varios
CCU,"21,0%",12/06/2026,Factura A,1140798,"$495.400,91","$104.034,19","$391.366,72",  -   ,12/06/2026,12/06/2026,"$495.400,91","$0,00",PAGADO,Mercado Pago,qr,CMV
Embotelladora del Atlantico (Coca Cola),"21,0%",12/06/2026,Factura A,45701,"$201.024,43","$42.215,13","$158.809,30",  -   ,12/06/2026,12/06/2026,"$201.024,43","$0,00",PAGADO,Efectivo Local,,CMV
Hielo Rosario,,12/06/2026,Remito,29869,"$80.000,00","$0,00","$80.000,00",  -   ,12/06/2026,12/06/2026,"$80.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Paico,,12/06/2026,Remito,648658,"$54.850,00","$0,00","$54.850,00",  7 ,19/06/2026,20/06/2026,"$54.850,00","$0,00",PAGADO,Transferencia,,CMV
Nueve Seis Nueve,,12/06/2026,Remito,80459,"$22.999,98","$0,00","$22.999,98",  -   ,12/06/2026,12/06/2026,"$22.999,98","$0,00",PAGADO,Efectivo Local,,CMV
Over Clean,,12/06/2026,Remito,49809,"$131.146,00","$0,00","$131.146,00",  7 ,19/06/2026,19/06/2026,"$131.146,00","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Cook express,"10,5%",12/06/2026,Factura A,86773,"$61.503,00","$6.457,82","$55.045,19",  60 ,11/08/2026,,,"$61.503,00",Pendiente Pago,,,CMV
Gastos Varios - Otros,,12/06/2026,Remito,8765,"$500,00","$0,00","$500,00",  -   ,12/06/2026,12/06/2026,"$500,00","$0,00",PAGADO,Efectivo Local,encendedor,Gastos Varios
Congelados Ros,"21,0%",12/06/2026,Factura A,4251,"$174.000,00","$36.540,00","$137.460,00",  7 ,19/06/2026,19/06/2026,"$174.000,00","$0,00",PAGADO,,figura a nombre de YANETI la factura,CMV
Panificación Ceres,,13/06/2026,Remito,1306202613,"$27.000,00","$0,00","$27.000,00",  -   ,13/06/2026,13/06/2026,"$27.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",13/06/2026,Factura A,86808,"$70.480,00","$7.400,40","$63.079,60",  60 ,12/08/2026,,,"$70.480,00",Pendiente Pago,,,CMV
Gastos Varios - Stock Mercadería Local,,13/06/2026,Remito,74998,"$3.500,00","$0,00","$3.500,00",  -   ,13/06/2026,13/06/2026,"$3.500,00","$0,00",PAGADO,Efectivo Local,verdeo y pomelo,CMV
Papelera Suipacha,"21,0%",13/06/2026,Sin comprobante,,"$3.500,00","$0,00","$3.500,00",  -   ,13/06/2026,13/06/2026,"$3.500,00","$0,00",PAGADO,,,"Limpieza, Descartables y Bazar"
Hielo Rosario,,13/06/2026,Remito,29980,"$12.000,00","$0,00","$12.000,00",  -   ,13/06/2026,13/06/2026,"$12.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Stock Mercadería Local,,13/06/2026,Remito,33854,"$5.400,00","$0,00","$5.400,00",  -   ,13/06/2026,13/05/2026,"$5.400,00","$0,00",PAGADO,Efectivo Local,2 crema de leche,CMV
Gastos Varios - Stock Mercadería Local,,13/06/2026,Remito,75009,"$3.400,00","$0,00","$3.400,00",  -   ,13/06/2026,13/06/2026,"$3.400,00","$0,00",PAGADO,Efectivo Local,tomates redondos,CMV
Cook express,"10,5%",14/06/2026,Factura A,86839,"$117.292,00","$12.315,66","$104.976,34",  60 ,13/08/2026,,,"$117.292,00",Pendiente Pago,,,CMV
Cotar,"21,0%",14/06/2026,Remito,33856,"$16.800,00","$0,00","$16.800,00",  -   ,14/06/2026,14/06/2026,"$16.800,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Eventos,,14/06/2026,,,"$400.000,00",,"$400.000,00",  -   ,14/06/2026,14/6/2026,"$400.000,00","$0,00",PAGADO,Efectivo Local,,Eventos
